tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
thành phố Hải Phòng,Tiên Minh,xã,4,1157,36236,36.48,"Trụ sở cũ của UBND Tân Minh, thôn Đông Quy, Tân Minh (Toàn Thắng cũ)","Xã Tiên Thắng, Xã Tiên Minh, Xã Tân Minh",106.604,20.6953
thành phố Hải Phòng,Trần Hưng Đạo,phường,4,1029,35932,66.89,"Trụ sở cũ của Đảng ủy, HĐND, UBND Cộng Hòa","Xã Lê Lợi, Xã Hưng Đạo (thành phố Chí Linh), Phường Cộng Hòa",106.371,21.1515
thành phố Hải Phòng,Trần Liễu,phường,4,976,26696,23.87,"Trụ sở cũ của Đảng ủy, HĐND, UBND Thượng Quận","Phường An Phụ, Xã Hiệp Hòa, Xã Thượng Quận",106.492,20.9958
thành phố Hải Phòng,Trần Nhân Tông,phường,4,1027,27053,39.97,"Trụ sở cũ của Đảng ủy, HĐND, UBND Hoàng Tân","Phường Hoàng Tân, Phường Hoàng Tiến, Phường Văn Đức",106.469,21.1313
thành phố Hải Phòng,Trần Phú,xã,4,874,35937,24.99,"Trụ sở Đảng ủy, HĐND, UBND Trần Phú hiện tại","Xã Quốc Tuấn (huyện Nam Sách), Xã Hiệp Cát, Xã Trần Phú",106.328,21.0319
thành phố Hải Phòng,Trường Tân,xã,4,893,31736,24.56,"Trụ sở cũ của Đảng ủy, HĐND, UBND Nhật Quang","Xã Phạm Trấn, Xã Nhật Quang, Xã Thống Kênh, Xã Đoàn Thượng, Xã Quang Đức, Thị trấn Thanh Miện",106.269,20.8055
thành phố Hải Phòng,Tứ Kỳ,xã,4,896,37792,30.86,"Trụ sở của Huyện ủy, HĐND, UBND huyện Tứ Kỳ","Thị trấn Tứ Kỳ, Xã Minh Đức, Xã Quang Khải, Xã Quang Phục",106.391,20.8089
thành phố Hải Phòng,Tứ Minh,phường,4,1019,30416,14.77,"Trụ sở cũ của Huyện ủy, HĐND, UBND huyện Cẩm Giàng","Xã Cẩm Đoài, Phường Tứ Minh, Thị trấn Lai Cách",106.267,20.9252
thành phố Hải Phòng,Tuệ Tĩnh,xã,4,990,27202,17.78,"Trụ sở cũ của Đảng ủy, HĐND, UBND Cẩm Vũ","Xã Đức Chính, Xã Cẩm Vũ, Xã Cẩm Văn",106.262,20.9738
thành phố Hải Phòng,Việt Hòa,xã,4,989,31001,17.02,"Trụ sở của Đảng ủy, HĐND, UBND Việt Hòa hiện tại","Phường Việt Hòa, Xã Cao An, Phường Tứ Minh, Thị trấn Lai Cách",106.254,20.9478
thành phố Hải Phòng,Việt Khê,xã,4,1236,37936,30.98,Trụ sở của UBND Ninh Sơn (Phù Ninh cũ),"Xã Ninh Sơn, Xã Liên Xuân",106.592,20.9951
thành phố Hải Phòng,Vĩnh Am,xã,4,1111,34562,27.34,Trụ sở cũ của UBND Tam Cường,"Xã Tam Cường, Xã Cao Minh, Xã Liên Am",106.519,20.6348
thành phố Hải Phòng,Vĩnh Bảo,xã,4,1179,45332,30.6,Trụ sở của UBND huyện Vĩnh Bảo hiện tại,"Thị trấn Vĩnh Bảo, Xã Vĩnh Hưng (huyện Vĩnh Bảo), Xã Tân Hưng, Xã Tân Liên",106.487,20.6796
thành phố Hải Phòng,Vĩnh Hải,xã,4,1132,37574,32.21,Trụ sở của UBND Vĩnh Hải (Thanh Lương cũ),"Xã Tiền Phong, Xã Vĩnh Hải",106.475,20.6361
thành phố Hải Phòng,Vĩnh Hòa,phường,4,1177,28176,21.66,Trụ sở của UBND Vĩnh Hòa (Hiệp Hòa cũ),"Xã Vĩnh Hòa (huyện Vĩnh Bảo), Xã Hùng Tiến",106.432,20.6908
thành phố Hải Phòng,Vĩnh Lại,xã,4,1052,38963,26.15,"Trụ sở cũ của Đảng ủy, HĐND, UBND Nghĩa An","Xã Ứng Hòe, Xã Tân Hương, Xã Nghĩa An",106.359,20.7819
thành phố Hải Phòng,Vĩnh Thịnh,xã,4,1178,26382,21.5,Trụ sở của UBND Trung Lập,"Xã Thắng Thủy, Xã Trung Lập, Xã Việt Tiến",106.475,20.7168
thành phố Hải Phòng,Vĩnh Thuận,xã,4,1065,28879,23.5,Trụ sở của UBND Vĩnh An,"Xã Vĩnh An, Xã Giang Biên, Xã Dũng Tiến",106.487,20.7414
