tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Thanh Hóa,Hàm Rồng,phường,16,2593,63166,20.88,"Trụ sở Phường Nam Ngạn (Đảng ủy, đoàn thể) và Trụ sở Phường Đông Cương (Chính quyền)","Phường Thiệu Dương, Phường Đông Cương, Phường Nam Ngạn, Phường Hàm Rồng, Phường Đông Thọ",105.774,19.8431
tỉnh Thanh Hóa,Hậu Lộc,xã,16,2636,33315,24.92,Trụ sở huyện Hậu Lộc,"Thị trấn Hậu Lộc, Xã Thuần Lộc, Xã Mỹ Lộc, Xã Lộc Sơn",105.873,19.9162
tỉnh Thanh Hóa,Hiền Kiệt,xã,16,2707,7217,140.29,Xã Hiền Chung,"Xã Hiền Chung, Xã Hiền Kiệt",104.816,20.4342
tỉnh Thanh Hóa,Hồ Vương,xã,16,2646,27063,19.28,Trụ sở xã Nga Hải,"Xã Nga Hải, Xã Nga Thành, Xã Nga Giáp, Xã Nga Liên",106.001,20.0213
tỉnh Thanh Hóa,Hoa Lộc,xã,16,2641,41417,34.69,Trụ sở xã Hoa Lộc,"Xã Xuân Lộc (huyện Hậu Lộc), Xã Liên Lộc, Xã Quang Lộc, Xã Phú Lộc, Xã Hòa Lộc, Xã Hoa Lộc",105.916,19.9203
tỉnh Thanh Hóa,Hóa Quỳ,xã,16,2703,11995,116.65,Xã Hóa Quỳ,"Xã Bình Lương, Xã Hóa Quỳ",105.394,19.6367
tỉnh Thanh Hóa,Hoằng Châu,xã,16,2618,33857,33.31,Trụ sở xã Hoằng Phong và xã Hoằng Lưu,"Xã Hoằng Thắng, Xã Hoằng Phong, Xã Hoằng Lưu, Xã Hoằng Châu",105.887,19.8049
tỉnh Thanh Hóa,Hoằng Giang,xã,16,2605,32533,30.53,Trụ sở UBND xã Hoằng Giang mới và trụ sở UBND xã Hoằng Giang cũ,"Xã Hoằng Xuân, Xã Hoằng Quỳ, Xã Hoằng Hợp, Xã Hoằng Giang",105.774,19.9146
tỉnh Thanh Hóa,Hoằng Hóa,xã,16,2594,43831,35.16,Trụ sở Cơ quan Huyện ủy và UBND huyện,"Thị trấn Bút Sơn, Xã Hoằng Đức, Xã Hoằng Đồng, Xã Hoằng Đạo, Xã Hoằng Hà, Xã Hoằng Đạt",105.858,19.8555
tỉnh Thanh Hóa,Hoằng Lộc,xã,16,2620,36277,20.57,Trụ sở xã Hoằng Thành và xã Hoằng Lộc,"Xã Hoằng Thịnh, Xã Hoằng Thái, Xã Hoằng Thành, Xã Hoằng Trạch, Xã Hoằng Tân, Xã Hoằng Lộc",105.852,19.8075
tỉnh Thanh Hóa,Hoằng Phú,xã,16,2627,23006,15.5,Trụ sở xã Hoằng Kim và xã Hoằng Phú,"Xã Hoằng Quý, Xã Hoằng Kim, Xã Hoằng Trung, Xã Hoằng Phú",105.805,19.9059
tỉnh Thanh Hóa,Hoằng Sơn,xã,16,2617,27567,21.9,Trụ sở xã Hoằng Xuyên và xã Hoằng Cát,"Xã Hoằng Trinh, Xã Hoằng Xuyên, Xã Hoằng Cát, Xã Hoằng Sơn",105.839,19.88
tỉnh Thanh Hóa,Hoằng Thanh,xã,16,2622,38386,23.24,Trụ sở xã Hoằng Đông và xã Hoằng Thanh,"Xã Hoằng Đông, Xã Hoằng Ngọc, Xã Hoằng Phụ, Xã Hoằng Thanh",105.914,19.8244
tỉnh Thanh Hóa,Hoằng Tiến,xã,16,2621,29687,23.79,Trụ sở xã Hoằng Tiến và xã Hoằng Hải,"Xã Hoằng Yến, Xã Hoằng Hải, Xã Hoằng Trường, Xã Hoằng Tiến",105.926,19.8679
tỉnh Thanh Hóa,Hoạt Giang,xã,16,2659,21561,27.34,Trụ sở xã Yên Dương và trụ sở xã Hà Bình,"Xã Yên Dương, Xã Hoạt Giang, Thị trấn Hà Trung, Xã Hà Bình",105.86,20.0367
tỉnh Thanh Hóa,Hồi Xuân,xã,16,2719,10432,117.25,Thị trấn Hồi Xuân,"Thị trấn Hồi Xuân, Xã Phú Nghiêm",105.107,20.3988
tỉnh Thanh Hóa,Hợp Tiến,xã,16,2688,33086,43.11,Xã Hợp Thành,"Xã Hợp Lý, Xã Hợp Thắng, Xã Hợp Thành, Xã Triệu Thành, Xã Hợp Tiến",105.545,19.7999
tỉnh Thanh Hóa,Kiên Thọ,xã,16,2713,22226,56.52,Xã Kiên Thọ,"Xã Phúc Thịnh, Xã Phùng Minh, Xã Kiên Thọ",105.405,19.9604
tỉnh Thanh Hóa,Kim Tân,xã,16,2647,4078,61.61,Huyện Thạch Thành,"Thị trấn Kim Tân, Xã Thành Hưng, Xã Thành Thọ, Xã Thạch Định, Xã Thành Trực, Xã Thành Tiến",105.671,20.1267
tỉnh Thanh Hóa,Lam Sơn,xã,16,2711,33117,24.9,Thị trấn Lam Sơn,"Thị trấn Lam Sơn, Xã Xuân Bái, Xã Thọ Xương",105.402,19.9098
tỉnh Thanh Hóa,Linh Sơn,xã,16,2737,12448,96,Huyện Lang Chánh,"Thị trấn Lang Chánh, Xã Trí Nang",105.196,20.1179
tỉnh Thanh Hóa,Lĩnh Toại,xã,16,2638,24888,30.48,Trụ sở xã Lĩnh Toại và trụ sở xã Hà Hải,"Xã Hà Hải, Xã Hà Châu, Xã Thái Lai, Xã Lĩnh Toại",105.896,20.0041
tỉnh Thanh Hóa,Luận Thành,xã,16,2611,1609,73.48,Xã Luận Thành,"Xã Xuân Cao, Xã Luận Thành, Xã Luận Khê",105.384,19.8287
tỉnh Thanh Hóa,Lương Sơn,xã,16,2615,9573,79.91,Xã Lương Sơn,Không sáp nhập,105.253,19.968
tỉnh Thanh Hóa,Lưu Vệ,xã,16,2579,40381,26.84,"Trụ sở Huyện ủy (đảng, đoàn thể) và Trụ sở UBND huyện (chính quyền)","Thị trấn Tân Phong, Xã Quảng Đức, Xã Quảng Định",105.792,19.7298
tỉnh Thanh Hóa,Mậu Lâm,xã,16,2678,18911,64.27,Xã Phú Nhuận,"Xã Phú Nhuận, Xã Mậu Lâm",105.598,19.6851
tỉnh Thanh Hóa,Minh Sơn,xã,16,2714,29388,81.77,Xã Minh Sơn,"Xã Minh Sơn (huyện Ngọc Lặc), Xã Lam Sơn, Xã Cao Ngọc, Xã Minh Tiến",105.391,20.0338
tỉnh Thanh Hóa,Mường Chanh,xã,16,2728,3894,65.48,Xã Mường Chanh,Không sáp nhập,104.467,20.4023
tỉnh Thanh Hóa,Mường Lát,xã,16,2726,7089,129.66,Huyện Mường Lát,Thị trấn Mường Lát,104.534,20.5218
tỉnh Thanh Hóa,Mường Lý,xã,16,2724,5878,83.99,Xã Mường Lý,Không sáp nhập,104.754,20.5551
tỉnh Thanh Hóa,Mường Mìn,xã,16,2735,2991,89.21,Xã Mường Mìn,Không sáp nhập,104.733,20.2524
tỉnh Thanh Hóa,Na Mèo,xã,16,2742,4174,127.43,Xã Na Mèo,Không sáp nhập,104.659,20.3
tỉnh Thanh Hóa,Nam Sầm Sơn,phường,16,2743,37572,18.48,Trụ sở UBND xã Đại Hùng ,"Phường Quảng Vinh, Xã Quảng Minh, Xã Đại Hùng, Xã Quảng Giao",105.847,19.7169
tỉnh Thanh Hóa,Nam Xuân,xã,16,2708,5852,131.4,Xã Nam Tiến,"Xã Nam Tiến, Xã Nam Xuân",104.938,20.4373
tỉnh Thanh Hóa,Nga An,xã,16,2655,2495,28.1,Trụ sở xã Nga An,"Xã Nga Điền, Xã Nga Phú, Xã Nga An",106.036,20.0465
tỉnh Thanh Hóa,Nga Sơn,xã,16,2644,47176,27.14,Trụ sở huyện Nga Sơn,"Thị trấn Nga Sơn, Xã Nga Yên, Xã Nga Thanh, Xã Nga Hiệp, Xã Nga Thủy",105.98,19.9881
tỉnh Thanh Hóa,Nga Thắng,xã,16,2643,26542,27.52,Trụ sở xã Nga Phượng,"Xã Nga Văn, Xã Nga Phượng, Xã Nga Thạch, Xã Nga Thắng",105.941,19.9836
