tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
thành phố Hồ Chí Minh,Long Điền,xã,29,2237,48048,51.44,"120 Dương Bạch Mai, KP Long Phượng, TT Long Điền, huyện Long Đất, tỉnh Bà Rịa - Vũng Tàu cũ","Thị trấn Long Điền, Xã Tam An",107.224,10.4676
thành phố Hồ Chí Minh,Long Hải,xã,29,2265,109149,27.93,"Xã Phước Tỉnh, huyện Long Đất, tỉnh Bà Rịa - Vũng Tàu cũ","Thị trấn Long Hải, Xã Phước Tỉnh, Xã Phước Hưng",107.223,10.4107
thành phố Hồ Chí Minh,Long Hòa,xã,29,7,25215,166.756,"Tổ 9, ấp Long Điền, xã Long Hòa, huyện Dầu Tiếng, tỉnh Bình Dương cũ","Xã Long Tân, Xã Long Hòa (huyện Dầu Tiếng), Xã Minh Tân, Xã Minh Thạnh",106.507,11.3278
thành phố Hồ Chí Minh,Long Hương,phường,29,2224,31450,41.22,"Đường Trịnh Đình Thảo, tổ 9, khu phố Kim Sơn, phường Kim Dinh, TP Bà Rịa, tỉnh Bà Rịa - Vũng Tàu cũ","Xã Tân Hưng (thành phố Bà Rịa), Phường Kim Dinh, Phường Long Hương",107.15,10.5
thành phố Hồ Chí Minh,Long Nguyên,phường,29,13,53387,108.003,"Khu phố Kiến An, phường An Điền, TP Bến Cát, tỉnh Bình Dương cũ","Phường An Điền, Xã Long Nguyên, Phường Mỹ Phước",106.561,11.186
thành phố Hồ Chí Minh,Long Phước,phường,29,72,53092,34.29,"239 Khu phố Long Thuận, phường Long Phước, TP Thủ Đức cũ","Phường Trường Thạnh, Phường Long Phước",106.85,10.8068
thành phố Hồ Chí Minh,Long Sơn,xã,29,2245,17760,56.5,"Thôn 1, xã Long Sơn, TP Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu cũ",Không sáp nhập,107.101,10.4522
thành phố Hồ Chí Minh,Long Trường,phường,29,73,73669,24.49,"1314 đường Nguyễn Duy Trinh, phường Long Trường, TP Thủ Đức cũ","Phường Phú Hữu, Phường Long Trường",106.812,10.7934
thành phố Hồ Chí Minh,Minh Phụng,phường,29,148,74459,1.27,"139B Thuận Kiều, quận 11 cũ","Phường 1, Phường 7, Phường 16 (Quận 11)",106.648,10.7559
thành phố Hồ Chí Minh,Minh Thạnh,xã,29,6,24215,159.059,"Tổ 3, ấp Hòa Cường, xã Minh Hòa, huyện Dầu Tiếng, tỉnh Bình Dương cũ","Xã Minh Hòa, Xã Minh Tân, Xã Minh Thạnh",106.471,11.4477
thành phố Hồ Chí Minh,Ngãi Giao,xã,29,2226,49065,69.3,"70 Trần Hưng Đạo, thị trấn Ngãi Giao, huyện Châu Đức, tỉnh Bà Rịa - Vũng Tàu cũ","Thị trấn Ngãi Giao, Xã Bình Ba, Xã Suối Nghệ",107.209,10.6161
thành phố Hồ Chí Minh,Nghĩa Thành,xã,29,2230,27819,65.67,"đường số 6, xã Nghĩa Thành, huyện Châu Đức, tỉnh Bà Rịa - Vũng Tàu cũ","Xã Đá Bạc, Xã Nghĩa Thành",107.275,10.5937
thành phố Hồ Chí Minh,Nhà Bè,xã,29,209,125832,37.1,"330 đường Nguyễn Bình, xã Phú Xuân, huyện Nhà Bè cũ","Thị trấn Nhà Bè, Xã Phú Xuân, Xã Phước Kiển, Xã Phước Lộc",106.699,10.7078
thành phố Hồ Chí Minh,Nhiêu Lộc,phường,29,135,88090,1.71,"82 Bà Huyện Thanh Quan, phường 9, quận 3 cũ","Phường 9, Phường 11, Phường 12, Phường 14 (Quận 3)",106.676,10.7855
thành phố Hồ Chí Minh,Nhuận Đức,xã,29,190,40239,62.05,"1A đường Bà Thiên Ấp Ngã 4, xã Nhuận Đức, huyện Củ Chi cũ","Xã Phạm Văn Cội, Xã Trung Lập Hạ, Xã Nhuận Đức",106.499,11.0321
thành phố Hồ Chí Minh,Phú An,phường,29,17,46931,35.192,"143 đường Nguyễn Đức Cảnh, khu phố 4, phường Hiệp An, TP Thủ Dầu Một, tỉnh Bình Dương cũ","Phường Tân An, Xã Phú An, Phường Hiệp An",106.579,11.0654
thành phố Hồ Chí Minh,Phú Định,phường,29,199,150389,5.85,"184 Lưu Hữu Phước, phường 15, quận 8 cũ","Phường 14, Phường 15 (Quận 8), Phường Xóm Củi, Phường 16 (Quận 8)",106.632,10.7262
thành phố Hồ Chí Minh,Phú Giáo,xã,29,18,42739,192.833," 02 đường Hùng Vương, khu phố 02, thị trấn Phước Vĩnh, huyện Phú Giáo, tỉnh Bình Dương cũ","Thị trấn Phước Vĩnh, Xã An Bình, Xã Tam Lập",106.82,11.3174
thành phố Hồ Chí Minh,Phú Hòa Đông,xã,29,191,97766,59.75,"269 tỉnh lộ 8, ấp 2A, xã Tân Thạnh Tây, huyện Củ Chi cũ ","Xã Tân Thạnh Tây, Xã Tân Thạnh Đông, Xã Phú Hòa Đông",106.598,10.9495
thành phố Hồ Chí Minh,Phú Lâm,phường,29,185,87513,2,"241/3 đường Tân Hòa Đông, phường 14, quận 6 cũ","Phường 12, Phường 13, Phường 14 (Quận 6)",106.63,10.7529
thành phố Hồ Chí Minh,Phú Lợi,phường,29,1,107721,17.956,"438 đường Phú Lợi, khu phố 8, phường Phú Hòa, TP Thủ Dầu Một, tỉnh Bình Dương cũ","Phường Phú Hòa, Phường Phú Lợi, Phường Hiệp Thành (thành phố Thủ Dầu Một)",106.676,10.9861
thành phố Hồ Chí Minh,Phú Mỹ,phường,29,2240,40513,65.56,"Quốc lộ 51, phường Phú Mỹ - TP Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu cũ","Phường Phú Mỹ (thành phố Phú Mỹ), Phường Mỹ Xuân",107.046,10.6111
thành phố Hồ Chí Minh,Phú Nhuận,phường,29,130,68420,1.46,"159 Nguyễn Văn Trỗi, phường 11, quận Phú Nhuận cũ","Phường 8, Phường 10, Phường 11, Phường 13 (quận Phú Nhuận), Phường 15 (quận Phú Nhuận)",106.673,10.7943
thành phố Hồ Chí Minh,Phú Thạnh,phường,29,124,103780,2.98,"275 Nguyễn Sơn, phường Phú Thạnh, quận Tân Phú và UBND phường Hiệp Tân cũ (cơ sở 2)","Phường Hiệp Tân, Phường Phú Thạnh, Phường Tân Thới Hòa",106.627,10.7728
thành phố Hồ Chí Minh,Phú Thọ,phường,29,62,47094,1.37,"233 - 235 Lê Đại Hành, phường 11, quận 11 và 35-37 Bình Thới, phường 11, quận 11 cũ","Phường 11, Phường 15 (Quận 11), Phường 8 (Quận 11)",106.654,10.7675
thành phố Hồ Chí Minh,Phú Thọ Hòa,phường,29,123,140436,3.03,"146 Độc Lập, phường Tân Thành, quận Tân Phú cũ và UBND phường Phú Thọ Hòa cũ (cơ sở 2)","Phường Phú Thọ Hòa, Phường Tân Thành, Phường Tân Quý",106.628,10.7892
thành phố Hồ Chí Minh,Phú Thuận,phường,29,268,84089,10.55,"1203 Huỳnh Tấn Phát, khu phố 3, phường Phú Thuận, quận 7 cũ","Phường Phú Thuận, Phường Phú Mỹ (Quận 7)",106.747,10.7272
thành phố Hồ Chí Minh,Phước Hải,xã,29,2239,43615,70.44,"Xã Phước Hội, huyện Long Đất, tỉnh Bà Rịa - Vũng Tàu cũ","Thị trấn Phước Hải, Xã Phước Hội",107.298,10.4488
thành phố Hồ Chí Minh,Phước Hòa,xã,29,21,42470,128.067,"Tổ 3, ấp Trảng Sắn, xã Vĩnh Hoà, huyện Phú Giáo, tỉnh Bình Dương cũ","Xã Vĩnh Hòa, Xã Phước Hòa, Xã Tam Lập",106.773,11.2411
thành phố Hồ Chí Minh,Phước Long,phường,29,71,137331,9.23,"183 đường Đỗ Xuân Hợp, phường Phước Long B, TP Thủ Đức cũ","Phường Phước Bình, Phường Phước Long A, Phường Phước Long B",106.775,10.8179
thành phố Hồ Chí Minh,Phước Thắng,phường,29,2221,52580,47.35,"7A Nguyễn Gia Thiều, phường 12, TP Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu cũ","Phường 11, Phường 12 (thành phố Vũng Tàu)",107.162,10.4235
thành phố Hồ Chí Minh,Phước Thành,xã,29,19,15803,123.494,"Tổ 4, ấp Sa Dụp, xã Phước Sang, huyện Phú Giáo, tỉnh Bình Dương cũ","Xã Tân Hiệp (huyện Phú Giáo), Xã An Thái, Xã Phước Sang",106.756,11.3742
thành phố Hồ Chí Minh,Rạch Dừa,phường,29,2220,76280,19.7,"219/28 Lưu Chí Hiếu, phường 10, TP Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu cũ","Phường 10 (thành phố Vũng Tàu), Phường Thắng Nhất, Phường Rạch Dừa",107.109,10.3887
thành phố Hồ Chí Minh,Sài Gòn,phường,29,38,47022,3.04,"45 - 47 Lê Duẩn, phường Bến Nghé, quận 1 cũ","Phường Bến Nghé, Phường Đa Kao, Phường Nguyễn Thái Bình",106.704,10.7805
thành phố Hồ Chí Minh,Tam Bình,phường,29,50,153414,10.71,"707 Tỉnh lộ 43, khu phố 3, phường Tam Bình, TP Thủ Đức cũ","Phường Bình Chiểu, Phường Tam Phú, Phường Tam Bình",106.733,10.8727
thành phố Hồ Chí Minh,Tam Long,phường,29,2223,41130,34.7,"Xã Hòa Long, thành phố Bà Rịa, tỉnh Bà Rịa - Vũng Tàu cũ","Phường Long Tâm, Xã Hòa Long, Xã Long Phước",107.214,10.5267
thành phố Hồ Chí Minh,Tam Thắng,phường,29,2219,86420,11.76,"603 Nguyễn An Ninh, phường Nguyễn An Ninh, TP Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu cũ","Phường 7, Phường 8, Phường 9 (thành phố Vũng Tàu), Phường Nguyễn An Ninh",107.096,10.3669
thành phố Hồ Chí Minh,Tân An Hội,xã,29,192,84342,53.5,"77 Tỉnh lộ 8, thị trấn Củ Chi, huyện Củ Chi cũ ","Thị trấn Củ Chi, Xã Phước Hiệp, Xã Tân An Hội",106.471,10.9633
thành phố Hồ Chí Minh,Tân Bình,phường,29,113,89373,2.12,"387A Trường Chinh, phường 14, quận Tân Bình cũ","Phường 13, Phường 14 (quận Tân Bình), Phường 15 (quận Tân Bình)",106.642,10.8006
thành phố Hồ Chí Minh,Tân Định,phường,29,37,48524,1.23," 58B Nguyễn Đình Chiểu, phường Đa Kao, quận 1 cũ","Phường Tân Định (Quận 1), Phường Đa Kao",106.693,10.7917
thành phố Hồ Chí Minh,Tân Đông Hiệp,phường,29,30,100243,21.446,"880 đường Nguyễn Thị Minh Khai, phường Tân Bình, tỉnh Bình Dương cũ","Phường Tân Bình, Phường Thái Hòa, Phường Tân Đông Hiệp",106.774,10.9304
thành phố Hồ Chí Minh,Tân Hải,phường,29,2241,30297,51.86,"Phường Tân Hải, TP Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu cũ","Phường Tân Hòa, Phường Tân Hải",107.103,10.5118
thành phố Hồ Chí Minh,Tân Hiệp,phường,29,27,142494,47.059,"Đường Nguyễn Khuyến, khu phố Tân Bình, phường Tân Hiệp, TP Tân Uyên, tỉnh Bình Dương cũ","Phường Khánh Bình, Phường Tân Hiệp",106.747,11.0567
thành phố Hồ Chí Minh,Tân Hòa,phường,29,114,93437,1.47,"356 Bắc Hải, phường 6, quận Tân Bình cũ","Phường 6, Phường 8, Phường 9 (quận Tân Bình)",106.655,10.7809
thành phố Hồ Chí Minh,Tân Hưng,phường,29,267,153674,8.54,"9 đường 2A phường Tân Hưng, quận 7 cũ","Phường Tân Phong, Phường Tân Quy, Phường Tân Kiểng, Phường Tân Hưng",106.705,10.7372
thành phố Hồ Chí Minh,Tân Khánh,phường,29,23,126393,38.273,"Đường Lý Tự trọng, khu phố Khánh Hòa, phường Tân Phước Khánh, TP Tân Uyên, tỉnh Bình Dương cũ","Phường Thạnh Phước, Phường Tân Phước Khánh, Phường Tân Vĩnh Hiệp, Xã Thạnh Hội, Phường Thái Hòa",106.726,11.0122
thành phố Hồ Chí Minh,Tân Mỹ,phường,29,186,68124,6.45,"7 Tân Phú, phường Tân Phú, quận 7 cũ","Phường Tân Phú (Quận 7), Phường Phú Mỹ (Quận 7)",106.731,10.715
thành phố Hồ Chí Minh,Tân Nhựt,xã,29,202,115387,43.67,"79 đường Tân Túc, thị trấn Tân Túc, huyện Bình Chánh cũ","Thị trấn Tân Túc, Xã Tân Nhựt, Phường Tân Tạo A, Xã Tân Kiên, Phường 16 (Quận 8)",106.565,10.707
thành phố Hồ Chí Minh,Tân Phú,phường,29,127,93117,2.52,"70A Thoại Ngọc Hầu, phường Hòa Thạnh, quận Tân Phú cũ ","Phường Phú Trung, Phường Hòa Thạnh, Phường Tân Thới Hòa, Phường Tân Thành",106.638,10.7751
thành phố Hồ Chí Minh,Tân Phước,phường,29,2242,29363,83.62,"Đường Độc Lập, khu phố Tân Lộc, phường Phước Hòa, thị xã Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu cũ","Phường Phước Hòa, Phường Tân Phước",107.056,10.5329
thành phố Hồ Chí Minh,Tân Sơn,phường,29,115,77229,10.12,"822 Trường Chinh, phường 15, quận Tân Bình cũ",Phường 15 (quận Tân Bình),106.65,10.8224
thành phố Hồ Chí Minh,Tân Sơn Hòa,phường,29,98,64150,2.62,"291 Lê Văn Sỹ, phường 1, quận Tân Bình cũ","Phường 1, Phường 2, Phường 3 (quận Tân Bình)",106.666,10.806
thành phố Hồ Chí Minh,Tân Sơn Nhất,phường,29,101,84639,3.19,"25/4-6 Hoàng Việt, phường 4, quận Tân Bình cũ","Phường 4, Phường 5, Phường 7 (quận Tân Bình)",106.658,10.8007
thành phố Hồ Chí Minh,Tân Sơn Nhì,phường,29,116,117277,3.49,"48 Tân Quý, phường Tân Quý, quận Tân Phú  cũ và UBND phường Tân Sơn Nhì cũ (cơ sở 2)","Phường Tân Sơn Nhì, Phường Sơn Kỳ, Phường Tân Quý, Phường Tân Thành",106.624,10.8009
thành phố Hồ Chí Minh,Tân Tạo,phường,29,244,113363,14.7,"1409 Tỉnh lộ 10, phường Tân Tạo A, quận Bình Tân cũ","Xã Tân Kiên, Phường Tân Tạo A, Phường Tân Tạo",106.584,10.7448
thành phố Hồ Chí Minh,Tân Thành,phường,29,2243,33943,61.63,"Phường Hắc Dịch, TP Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu cũ","Phường Hắc Dịch, Xã Sông Xoài",107.133,10.6558
