tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
Thủ đô Hà Nội,Thư Lâm,xã,1,3254,102580,43.84,"Thôn Thiết Bình, xã Thư Lâm","Xã Thụy Lâm, Xã Vân Hà, Xã Xuân Nộn, Thị trấn Đông Anh, Xã Liên Hà (huyện Đông Anh), Xã Dục Tú, Xã Nguyên Khê, Xã Uy Nỗ, Xã Việt Hùng",105.888,21.1648
Thủ đô Hà Nội,Thuận An,xã,1,3250,68292,29.67,"Đường Dương Đức Hiền, thôn Cừ Keo, xã Thuận An","Xã Dương Quang, Xã Lệ Chi, Xã Đặng Xá, Xã Phú Sơn (huyện Gia Lâm) (phần còn lại sau khi sáp nhập vào xã Gia Lâm)",105.984,21.0191
Thủ đô Hà Nội,Thượng Cát,phường,1,3289,24692,14.77,"Số 55 đường Yên Nội, phường Thượng Cát","Phường Liên Mạc, Phường Thượng Cát, Phường Minh Khai (quận Bắc Từ Liêm), Phường Tây Tựu, Phường Cổ Nhuế 2 (phần còn lại sau khi sáp nhập vào phường Đông Ngạc), Phường Thụy Phương (phần còn lại sau khi sáp nhập vào phường Đông Ngạc)",105.75,21.0866
Thủ đô Hà Nội,Thượng Phúc,xã,1,3182,45464,28.91,"Thôn Mai Sao, xã Thượng Phúc","Xã Tân Minh (huyện Thường Tín), Xã Dũng Tiến, Xã Quất Động, Xã Nghiêm Xuyên, Xã Nguyễn Trãi",105.855,20.8299
Thủ đô Hà Nội,Thường Tín,xã,1,3189,70739,28.29,"Số 1 đường Thượng Phúc, xã Thường Tín","Thị trấn Thường Tín, Xã Tiền Phong (huyện Thường Tín), Xã Hiền Giang, Xã Hòa Bình, Xã Nhị Khê, Xã Văn Bình, Xã Văn Phú, Xã Đại Áng (phần còn lại sau khi sáp nhập vào xã Ngọc Hồi), Xã Khánh Hà (phần còn lại sau khi sáp nhập vào xã Ngọc Hồi)",105.841,20.877
Thủ đô Hà Nội,Tiến Thắng,xã,1,3262,64246,36.34,"Thôn Văn Lôi, xã Tiến Thắng","Xã Tam Đồng, Xã Tiến Thắng, Xã Tự Lập, Xã Đại Thịnh, Xã Kim Hoa, Xã Thanh Lâm, Xã Văn Khê (phần còn lại sau khi sáp nhập vào xã Ô Diên, xã Mê Linh, xã Yên Lãng), Xã Thạch Đà (phần còn lại sau khi sáp nhập vào xã Yên Lãng)",105.692,21.2031
Thủ đô Hà Nội,Trần Phú,xã,1,3305,47528,44.36,"Thôn Thuận An, xã Trần Phú","Xã Hoàng Văn Thụ, Xã Hữu Văn, Xã Mỹ Lương, Xã Trần Phú, Xã Đồng Tâm (phần còn lại sau khi sáp nhập vào xã Phúc Sơn), Xã Tân Tiến (phần còn lại sau khi sáp nhập vào xã Xuân Mai)",105.65,20.8424
Thủ đô Hà Nội,Trung Giã,xã,1,3268,61315,77.52,"Thôn 4 - Hồng Kỳ, xã Trung Giã","Xã Bắc Sơn, Xã Hồng Kỳ, Xã Nam Sơn, Xã Trung Giã",105.831,21.3317
Thủ đô Hà Nội,Từ Liêm,phường,1,3285,119997,10.18,"Số 125 đường Hồ Tùng Mậu, phường Từ Liêm","Phường Cầu Diễn, Phường Mễ Trì, Phường Phú Đô, Phường Mai Dịch (phần còn lại sau khi sáp nhập vào phường Nghĩa Đô, phường Phú Diễn), Phường Mỹ Đình 1 (phần còn lại sau khi sáp nhập vào phường Cầu Giấy), Phường Mỹ Đình 2 (phần còn lại sau khi sáp nhập vào phường Cầu Giấy)",105.771,21.0203
Thủ đô Hà Nội,Tùng Thiện,phường,1,3227,42052,32.34,"Số 66 đường Thanh Mỹ, thôn Thủ Trung, phường Tùng Thiện","Phường Xuân Khanh, Phường Trung Sơn Trầm, Xã Xuân Sơn, Phường Trung Hưng (phần còn lại sau khi sáp nhập vào phường Sơn Tây), Phường Sơn Lộc (phần còn lại sau khi sáp nhập vào phường Sơn Tây), Xã Thanh Mỹ (phần còn lại sau khi sáp nhập vào phường Sơn Tây)",105.458,21.1214
Thủ đô Hà Nội,Tương Mai,phường,1,3210,136292,3.56,"Số 2/224 đường Hoàng Mai, phường Tương Mai","Phường Giáp Bát, Phường Phương Liệt, Phường Mai Động (phần còn lại sau khi sáp nhập vào phường Vĩnh Tuy), Phường Minh Khai (quận Hai Bà Trưng) (phần còn lại sau khi sáp nhập vào phường Bạch Mai), Phường Đồng Tâm (phần còn lại sau khi sáp nhập vào phường Bạch Mai), Phường Trương Định (phần còn lại sau khi sáp nhập vào phường Bạch Mai), Phường Hoàng Văn Thụ (phần còn lại sau khi sáp nhập vào phường Hoàng Mai), Phường Tân Mai (phần còn lại sau khi sáp nhập vào phường Hoàng Mai), Phường Tương Mai (phần còn lại sau khi sáp nhập vào phường Hoàng Mai), Phường Vĩnh Hưng (phần còn lại sau khi sáp nhập vào phường Vĩnh Tuy, phường Hoàng Mai, phường Vĩnh Hưng)",105.854,20.9894
Thủ đô Hà Nội,Ứng Hòa,xã,1,3194,63750,67.8,"Thôn Trạch Bái, xã Ứng Hòa","Xã Đại Cường, Xã Đại Hùng, Xã Đông Lỗ, Xã Đồng Tân, Xã Kim Đường, Xã Minh Đức, Xã Trầm Lộng, Xã Trung Tú",105.848,20.6888
Thủ đô Hà Nội,Ứng Thiên,xã,1,3199,53962,38.4,"Thôn Trung Thịnh, xã Ứng Thiên","Xã Hoa Viên, Xã Liên Bạt, Xã Quảng Phú Cầu, Xã Trường Thịnh",105.759,20.7741
Thủ đô Hà Nội,Vân Đình,xã,1,3196,60828,41.6,"Thôn Hoàng Xá, xã Vân Đình","Thị trấn Vân Đình, Xã Cao Sơn Tiến, Xã Phương Tú, Xã Tảo Dương Văn",105.789,20.7211
Thủ đô Hà Nội,Văn Miếu - Quốc Tử Giám,phường,1,3274,105604,1.92,"Số 188 Kim Hoa, phường Văn Miếu - Quốc Tử Giám","Phường Khâm Thiên, Phường Thổ Quan, Phường Văn Chương, Phường Điện Biên, Phường Hàng Bột, Phường Văn Miếu Quốc Tử Giám, Phường Cửa Nam (phần còn lại sau khi sáp nhập vào phường Hoàn Kiếm, phường Cửa Nam, phường Ba Đình), Phường Lê Đại Hành (phần còn lại sau khi sáp nhập vào phường Hai Bà Trưng, phường Bạch Mai), Phường Nam Đồng (phần còn lại sau khi sáp nhập vào phường Đống Đa, phường Kim Liên), Phường Nguyễn Du (phần còn lại sau khi sáp nhập vào phường Cửa Nam, phường Hai Bà Trưng), Phường Phương Liên Trung Tự (phần còn lại sau khi sáp nhập vào phường Kim Liên)",105.837,21.0199
Thủ đô Hà Nội,Vật Lại,xã,1,3238,58579,51.75,"Thôn Vật Lại 3, xã Vật Lại","Xã Thái Hòa, Xã Phú Sơn (huyện Ba Vì), Xã Đồng Thái, Xã Phú Châu, Xã Vật Lại",105.391,21.2171
